time,temperature,voltage
5.387999999999999545e+02,5.354003906250000000e+01,5.312500000000008882e-02
5.388999999999999773e+02,5.375976562500000000e+01,5.062500000000014211e-02
5.390000000000000000e+02,5.286254882812500000e+01,2.062499999999989342e-02
5.391000000000000227e+02,5.308227539062500000e+01,3.312500000000007105e-02
5.392000000000000455e+02,5.302734375000000000e+01,4.562499999999980460e-02
5.392999999999999545e+02,5.293579101562500000e+01,5.062500000000014211e-02
5.393999999999999773e+02,5.304565429687500000e+01,7.562500000000005329e-02
5.395000000000000000e+02,5.264282226562500000e+01,3.312500000000007105e-02
5.396000000000000227e+02,5.302734375000000000e+01,6.062499999999992895e-02
5.397000000000000455e+02,5.288085937500000000e+01,4.312499999999985789e-02
5.397999999999999545e+02,5.284423828125000000e+01,6.312499999999987566e-02
5.398999999999999773e+02,5.302734375000000000e+01,4.812499999999975131e-02
5.400000000000000000e+02,5.262451171875000000e+01,3.062500000000012434e-02
5.401000000000000227e+02,5.299072265625000000e+01,4.562499999999980460e-02
5.402000000000000455e+02,5.288085937500000000e+01,4.812499999999975131e-02
5.402999999999999545e+02,5.282592773437500000e+01,5.812499999999998224e-02
5.403999999999999773e+02,5.300903320312500000e+01,3.812499999999996447e-02
5.405000000000000000e+02,5.260620117187500000e+01,2.932500000000000107e+00
5.406000000000000227e+02,5.297241210937500000e+01,2.922499999999999876e+00
5.407000000000000455e+02,5.289916992187500000e+01,2.942499999999999893e+00
5.407999999999999545e+02,5.425415039062500000e+01,2.930000000000000160e+00
5.408999999999999773e+02,5.454711914062500000e+01,2.944999999999999840e+00
5.410000000000000000e+02,5.412597656250000000e+01,2.927500000000000213e+00
5.411000000000000227e+02,5.452880859375000000e+01,2.977500000000000036e+00
5.412000000000000455e+02,5.657958984375000000e+01,2.962499999999999911e+00
5.412999999999999545e+02,5.703735351562500000e+01,2.964999999999999858e+00
5.413999999999999773e+02,5.722045898437500000e+01,2.957500000000000018e+00
5.415000000000000000e+02,5.679931640625000000e+01,2.984999999999999876e+00
5.416000000000000227e+02,5.855712890625000000e+01,3.037500000000000089e+00
5.417000000000000455e+02,6.077270507812500000e+01,3.029999999999999805e+00
5.417999999999999545e+02,6.082763671875000000e+01,2.609999999999999876e+00
5.418999999999999773e+02,6.104736328125000000e+01,3.022499999999999964e+00
5.420000000000000000e+02,6.062622070312500000e+01,3.035000000000000142e+00
5.421000000000000227e+02,6.503906250000000000e+01,3.052500000000000213e+00
5.422000000000000455e+02,6.527709960937500000e+01,3.067499999999999893e+00
5.422999999999999545e+02,6.520385742187500000e+01,3.095000000000000195e+00
5.423999999999999773e+02,6.544189453125000000e+01,3.035000000000000142e+00
5.425000000000000000e+02,6.736450195312500000e+01,3.057500000000000107e+00
5.426000000000000227e+02,6.899414062500000000e+01,3.060000000000000053e+00
5.427000000000000455e+02,6.888427734375000000e+01,3.049999999999999822e+00
5.427999999999999545e+02,6.886596679687500000e+01,3.032500000000000195e+00
5.428999999999999773e+02,6.908569335937500000e+01,3.112499999999999822e+00
5.430000000000000000e+02,7.141113281250000000e+01,3.112499999999999822e+00
5.431000000000000227e+02,7.207031250000000000e+01,3.132499999999999840e+00
5.432000000000000455e+02,7.181396484375000000e+01,3.147499999999999964e+00
5.432999999999999545e+02,7.181396484375000000e+01,3.120000000000000107e+00
5.433999999999999773e+02,7.426757812500000000e+01,3.134999999999999787e+00
5.435000000000000000e+02,7.437744140625000000e+01,3.137500000000000178e+00
5.436000000000000227e+02,7.483520507812500000e+01,3.160000000000000142e+00
5.437000000000000455e+02,7.465209960937500000e+01,3.137500000000000178e+00
5.437999999999999545e+02,7.540283203125000000e+01,3.157500000000000195e+00
5.438999999999999773e+02,7.732543945312500000e+01,3.187500000000000000e+00
5.440000000000000000e+02,7.688598632812500000e+01,3.152499999999999858e+00
5.441000000000000227e+02,7.738037109375000000e+01,3.177500000000000213e+00
5.442000000000000455e+02,7.712402343750000000e+01,3.189999999999999947e+00
5.442999999999999545e+02,7.926635742187500000e+01,3.194999999999999840e+00
5.443999999999999773e+02,7.966918945312500000e+01,3.174999999999999822e+00
5.445000000000000000e+02,7.921142578125000000e+01,3.162500000000000089e+00
5.446000000000000227e+02,7.970581054687500000e+01,3.192499999999999893e+00
5.447000000000000455e+02,8.074951171875000000e+01,3.205000000000000071e+00
5.447999999999999545e+02,8.162841796875000000e+01,3.247500000000000053e+00
5.448999999999999773e+02,8.188476562500000000e+01,3.257499999999999840e+00
5.450000000000000000e+02,8.137207031250000000e+01,3.225000000000000089e+00
5.451000000000000227e+02,8.192138671875000000e+01,3.290000000000000036e+00
5.452000000000000455e+02,8.360595703125000000e+01,3.205000000000000071e+00
5.452999999999999545e+02,8.382568359375000000e+01,3.272499999999999964e+00
5.453999999999999773e+02,8.397216796875000000e+01,3.280000000000000249e+00
5.455000000000000000e+02,8.351440429687500000e+01,3.265000000000000124e+00
5.456000000000000227e+02,8.560180664062500000e+01,3.294999999999999929e+00
5.457000000000000455e+02,8.572998046875000000e+01,3.285000000000000142e+00
5.457999999999999545e+02,8.582153320312500000e+01,3.259999999999999787e+00
5.458999999999999773e+02,8.598632812500000000e+01,3.267500000000000071e+00
5.460000000000000000e+02,8.609619140625000000e+01,3.272499999999999964e+00
5.461000000000000227e+02,8.796386718750000000e+01,3.312500000000000000e+00
5.462000000000000455e+02,8.772583007812500000e+01,3.285000000000000142e+00
5.462999999999999545e+02,8.783569335937500000e+01,3.317499999999999893e+00
5.463999999999999773e+02,8.798217773437500000e+01,3.307500000000000107e+00
5.465000000000000000e+02,8.919067382812500000e+01,3.325000000000000178e+00
5.466000000000000227e+02,8.994140625000000000e+01,3.305000000000000160e+00
5.467000000000000455e+02,8.957519531250000000e+01,3.347500000000000142e+00
5.467999999999999545e+02,8.968505859375000000e+01,3.337499999999999911e+00
5.468999999999999773e+02,9.100341796875000000e+01,3.350000000000000089e+00
5.470000000000000000e+02,9.114990234375000000e+01,3.359999999999999876e+00
5.471000000000000227e+02,9.175415039062500000e+01,3.342500000000000249e+00
5.472000000000000455e+02,9.138793945312500000e+01,3.339999999999999858e+00
5.472999999999999545e+02,9.153442382812500000e+01,3.377499999999999947e+00
5.473999999999999773e+02,9.343872070312500000e+01,3.450000000000000178e+00
5.475000000000000000e+02,9.301757812500000000e+01,3.377499999999999947e+00
5.476000000000000227e+02,9.358520507812500000e+01,3.357499999999999929e+00
5.477000000000000455e+02,9.323730468750000000e+01,3.384999999999999787e+00
5.477999999999999545e+02,9.481201171875000000e+01,3.379999999999999893e+00
5.478999999999999773e+02,9.536132812500000000e+01,3.392500000000000071e+00
5.480000000000000000e+02,9.483032226562500000e+01,3.402499999999999858e+00
